 Order ID ,customer id,CUSTOMER__Name,e-mail Address,Phone No.,CITY/town,Age (yrs),Order Date ,ship_date,Product Cat.,product-name,Qty.,Unit Price(KES/USD/EUR),discount %,curr, TOTAL_amount ,Payment Method ,Order STATUS,review rating(1-5),Marketing_Source?, Full_Address / Street-ZIP 
ORD-102704,CUST-1187, Uma Lopez ,,+254761070753, Thika,35,2023-03-15,2023-03-21,Clothing,Fashion Item 66,3,5232.68,0,KES,15698.04,bank transfer,Complete,,Unknown,"7073 Moi Avenue, Block B-528, Thika, Mombasa, 01000, KE"
ORD-101454,CUST-2730,Diana Njoroge,diana.njoroge395@example.com,+254761355330,Eld,-4,28-Jun-2023,05-Jul-2023,Beauty,Beauty Item 6,2,7748.16,10,KES,13946.69,CASH,DELIVERED,,Instagram,Eldoret - 8804 Enterprise Road - Unit D-829 - 30120 - KE
ORD-101616,CUST-2508,Amina Ndlovu,amina.ndlovu252@example.com,+254717685290,Dar es Salaam,41,10-10-2023,10-23-2023,home and kitchen,Home Item 80,4,17141.6,20,USD,54853.12,Cash,returned,5,Instagram,KENYATTA ROAD 8781 | APT A-360 | DAR ES SALAAM | ZIP:14110 | KENYA
ORD-100273,CUST-1399,LINA NJOROGE,lina.njoroge97@example.com,254711744092,kampala,21,2024-04-29,2024-05-16,Electrnics,Electronics Item 36,1,17487.75,25,KES,13115.81,Cash,Complete,N/A,Organic,"8477 Argwings Kodhek Rd, Apartment C-616, Kampala, Nairobi, 256, kenya"
ORD-104389,CUST-1950,Amina Mwangi,amina.mwangi187@example.com,+254782320224, Nairobi ,41,09-Aug-2023,13-Aug-2023,Beauti,Beauty Item 21,1,12634.24,20,EUR,10107.39,CASH,Pending,3,Facebook,Nairobi - 5746 Tom Mboya Street - Unit D-335 - 00200 - K.E.
ORD-103095,CUST-3370,IVY MENSAH,ivy.mensah198@example.com,+254779851623,kampala,73,09-15-2024,,Grocery,Groceries Item 89,2,14474.88,5,KES,27502.27,Debit Card,CANCELLED,4,Facebook,"8033, Koinange Street, Kampala County, P.O Box 10200, kenya"
ORD-104714,CUST-1736,Tariq Garcia,tariq.garcia300@example.com,+254779060927,Kisumu ,57,05/03/2025,05/03/2025,Sports,Sports Item 32,8,14211.65,25,EUR,85269.9,Bank,Pending,5,Referral,Koinange Street 3698 | Block C-676 | Kisumu | ZIP:40100 | K.E.
ORD-100738,CUST-1664,James Okafor,james.okafor767@example.com,+254721347238,thika,70,04-02-2024,04-08-2024,Clothing,Fashion Item 44,3,9133.69,25,EUR,20550.8,M-PESA,Canceled,3,Referral,6998 Enterprise Road Apt D-776 Thika 01002 K.E.
ORD-101181,CUST-1835,Hassan Smith,hassan.smith557@example.com,+254789907854,eldoret,72,21/01/2023,21/01/2023,groceries,Groceries Item 53,8,1510.74,5,KES,11481.62,bank transfer,Returned,N/A,Organic,"1706, Enterprise Road, Eldoret County, P.O Box 30100, kenya"
ORD-103857,CUST-1409,Tariq Mwangi,tariq.mwangi889@example.com,+254792695388,Nakuru ,53,2023-07-03,2023-07-10,groceries,Groceries Item 73,5,5633.72,30,EUR,19718.02,cash,Complete,3,Facebook,"798 Kenyatta Road, Apartment B-636, Nakuru, Nakuru, 20100, KE"
ORD-103544,CUST-2180,Moses Otieno,moses.otieno666@example.com,+254732557971,Nairobi,44,01-13-2025,01-16-2025,home and kitchen,Home Item 13,2,13275.43,25,USD,19913.15,CASH,Delivered,2,Email,suite c-681; 8970-kimathi street; nairobi; kiambu; postal code 00505; k.e.
ORD-103568,CUST-1891,Brian Khan,brian.khan117@example.com,+254753712901,Nakuru ,58,2024-08-08,2024-08-14,groceries,Groceries Item 22,3,8308.08,20,KES,19939.39,Card,Return,3,Facebook,Nakuru - 4148 Mbagathi Way - Suite C-351 - 20100 - KE
ORD-102751,CUST-1139, Priya Mwangi ,priya.mwangi847@example.com,+254756929741,kampala,20,13-Jun-2024,20-Jun-2024,Sports,Sports Item 76,3,16800.35,0,EUR,50401.05,Mobile Money,Shipped,2,Unknown,Haile Selassie Ave 8457 | Flr C-770 | Kampala | ZIP:10200 | Kenya
ORD-103148,CUST-3147,Omar Khan,omar.khan341@example.com,+254769980387,eldoret,18,20-Nov-2024,25-Nov-2024,books,Books Item 79,7,1432.39,20,KES,8021.38,Bank,In Transit,3,Email,Kimathi Street 3373 | Block B-98 | Eldoret | ZIP: | Kenya
ORD-100141,CUST-2646,BRIAN GARCIA,brian.garcia44@example.com,+254780211929,kisumu,32,10-09-2024,10-10-2024,Electronics,Electronics Item 95,3,8927.88,25,KES,20087.73,Card,Complete,5,Organic,block c-864; 588-kenyatta road; kisumu; machakos; postal code 40100; kenya
ORD-101334,CUST-2640,Priya Mwangi,priya.mwangi227@example.com,+254741387892, Thika,50,08-Feb-2024,18-Feb-2024,Beauty,Beauty Item 60,8,8524.31,5,USD,64784.76,cash,shipped,N/A,Email, Block C-36; 4559-Koinange Street; Thika; Nakuru; postal code 01002; kenya 
ORD-102067,CUST-1916,Diana Ndlovu,diana.ndlovu857@example.com,+254752993139,dar es salaam,38,2024-05-20,2024-06-01,Sport,Sports Item 83,6,15668.98,20,USD,75211.1,Card,Returned,2,Google Ads,Block D-650; 7275-Moi Avenue; Dar es Salaam; Kiambu; postal code 11101; kenya
ORD-100172,CUST-2179,Priya Otieno,priya.otieno584@example.com,+254723779264,KLA,40,2025-01-01,2025-01-02,Sport,Sports Item 94,5,907.06,30,KES,3174.71,BANK TRANSFER,Complete,5,Instagram,"6108, ENTERPRISE ROAD, KAMPALA COUNTY, P.O BOX 256, KENYA"
ORD-100538,CUST-2607,grace mensah,grace.mensah54@example.com,+254768246831,Dar es Salaam,41,2023-03-02,2023-03-09,Book,Books Item 55,5,15114.2,0,KES,75571.0,cash,Return,4,Instagram,Dar es Salaam - 1599 Argwings Kodhek Rd - Block C-867 - 14110 - K.E.
ORD-100991,CUST-2202,grace smith,grace.smith422@example.com,+254726521968,mombasa,20,2023-12-25,2023-12-31,books,Books Item 69,2,10322.99,10,USD,18581.38,M-Pesa,PENDING,N/A,Facebook,"1055 Tom Mboya Street, Mombasa, Kenya, 80118"
ORD-101428,CUST-2177,Kofi Ali,kofi.ali472@example.com,+254796453607,thika,56,10/01/2023,05/01/2023,home and kitchen,Home Item 86,4,3891.94,10,KES,14010.98,Bank,shipped,2,Unknown,"3335, Uhuru Highway, Thika County, P.O Box 01000, Kenya"
ORD-101969,CUST-3095,Amina Hussein,amina.hussein864@example.com,,eldoret,42,2024-11-29,2024-12-15,HOME,Home Item 87,8,9934.39,15,USD,67553.85,BANK TRANSFER,Canceled,2,,House D-997; 4777-Koinange Street; Eldoret; Uasin Gishu; postal code 30100; K.E.
ORD-104912,CUST-1498, yara patel ,yara.patel856@example.com,0713909960,Msa,38,02-May-2024,11-May-2024,Beauty,Beauty Item 7,3,12569.26,15,EUR,32051.61,CASH,cancelled,2,Referral,Enterprise Road 7914 | Apartment C-148 | Mombasa | ZIP:80118 | kenya
ORD-103021,CUST-3374,BRIAN MENSAH,brian.mensah5@example.com,+254751103020,Dar es Salaam,54,03-Jan-2025,16-Jan-2025,Electronics,Electronics Item 118,1,6835.22,30,USD,4784.65,M-PESA,shipped,2,Google Ads,"6604 Kenyatta Road, Dar es Salaam, kenya, 14110"
ORD-101495,CUST-1058,Yara Patel,yara.patel552@example.com,+254753535312,eldoret,48,2024-01-22,2024-02-04,Beauty,Beauty Item 28,5,6366.35,10,EUR,28648.58,M-PESA,DELIVERED,4,Email, 7210 Langata Road Block D-307 Eldoret 30120 K.E. 
ORD-101130,CUST-1042,Ezekiel Mwangi,ezekiel.mwangi229@example.com,+254784075787,Machakos,38,04-06-2025,04-24-2025,beauty,Beauty Item 95,8,5706.39,0,EUR,45651.12,bank transfer,Cancelled,2,Unknown,Machakos - 5062 Kimathi Street - Unit A-150 - 90100 - KE
ORD-103414,CUST-2944,Quinn Okafor,quinn.okafor6@example.com,+254730573213,Dar es Salaam,54,2024-10-21,2024-10-26,sports,Sports Item 100,8,1162.04,20,USD,7437.06,Card,Cancelled,3,Organic,Apt C-761; 3824-Enterprise Road; Dar es Salaam; Mombasa; postal code 11101; K.E.
ORD-100396,CUST-3244,Hassan Okafor,hassan.okafor585@example.com,+254776856183,KLA,24,24/05/2024,27/05/2024,Grocery,Groceries Item 57,1,3565.61,20,EUR,2852.49,Cash,Cancelled,N/A,Google Ads,ngong road 6483 | house b-808 | kampala | zip:256 | kenya
ORD-100567,CUST-2514,Fatima Mensah,fatima.mensah439@example.com,+254767720123,Thika,35,04-28-2024,05-05-2024,beauty,Beauty Item 82,8,11345.57,25,EUR,68073.42,BANK TRANSFER,returned,5,Instagram,2459 Mbagathi Way Flr C-411 Thika 01002 KE
ORD-104839,CUST-2738,WANJIKU SMITH,wanjiku.smith554@example.com,+254712735844,nakuru,69,2023-11-02,2023-11-18,Electrnics,Electronics Item 10,1,3237.39,0,KES,3237.39,Debit Card,Returned,,Referral,"9706, Uhuru Highway, Nakuru County, P.O Box 20100, KE"
ORD-102588,CUST-1412,Ivy Kimani,ivy.kimani54@example.com,+254764022376,Dar es Salaam,,not_a_date,10-Sep-2023,groceries,Groceries Item 62,7,4438.15,10,EUR,27960.34,Bank Transfer,returned,2,Unknown, Dar es Salaam - 4563 Kimathi Street - Block C-485 - 11101 - K.E. 
ORD-103058,CUST-3477,Ezekiel Khan,ezekiel.khan850@example.com,+254770024150,nairobi,20,2023-04-16,2023-04-25,fashion,Fashion Item 38,4,10768.69,5,USD,40921.02,cash,Cancelled,1,,"3768 Enterprise Road, Nairobi, Kenya, 00606"
ORD-102362,CUST-1837,James Ndlovu,james.ndlovu788@example.com,+254749986266,Machakos,62,,2023-08-03,books,Books Item 61,3,314941.2,30,USD,661376.52,Debit Card,Returned,2,Unknown,"5382, Haile Selassie Ave, Machakos County, P.O Box 90119, K.E."
ORD-102242,CUST-2405,Victor Patel,victor.patel787@example.com,+254756551133,Nairobii,53,19-Mar-2025,29-Mar-2025,fashion,Fashion Item 61,6,11752.66,10,KES,63464.36,CARD,Delivered,N/A,Unknown,"6975 Ngong Road, Floor B-661, Nairobi, Mombasa, 00200, kenya"
ORD-104487,CUST-2819,Ezekiel Lopez,ezekiel.lopez144@example.com,+254752370481,Eldoret,38,2024-01-28,2024-01-30,Electronics,Electronics Item 76,1,5053.92,5,USD,4801.22,CASH,In Transit,5,Unknown,Eldoret - 7431 Haile Selassie Ave - Apt B-453 - 30120 - KE
ORD-101557,CUST-3212,Wanjiku Smith,wanjiku.smith463@example.com,+254712195127,mombasa,72,27-Jul-2024,02-Aug-2024,Home & Kitchen,Home Item 105,4,3603.16,10,USD,12971.38,M-Pesa,Pending,5,Unknown,"2342 Kimathi Street, Flr A-848, Mombasa, Nairobi, 80101, Kenya"
ORD-102899,CUST-2385,moses brown,moses.brown657@example.com,+254786171311,Machakos ,52,12-18-2024,01-01-2025,Fashion,Fashion Item 94,3,1995.71,15,USD,5089.06,Bank Transfer,Returned,1,Instagram,Machakos - 2644 Mbagathi Way - Flr B-953 - 90119 - Kenya
ORD-100993,CUST-3307,JAMES HUSSEIN,james.hussein157@example.com,+254773972455, Eldoret,62,2024-07-31,2024-08-14,Sports,Sports Item 46,4,17484.77,5,KES,66442.13,BANK TRANSFER,Complete,3,Google Ads,Eldoret - 3600 Uhuru Highway - Suite A-858 - 30120 - KE
ORD-100451,CUST-2196,Samuel Mensah,samuel.mensah986@example.com,+254785891085,Eld,45,07-31-2023,08-13-2023,Fashion,Fashion Item 89,6,10785.77,5,EUR,61478.89,M-PESA,pending,3,Email,"547, Enterprise Road, Eldoret County, P.O Box 30120, Kenya"
ORD-103250,CUST-2838,Moses Okafor,moses.okafor573@example.com,+254796532375, Mombasa,49,09/08/2024,25/08/2024,groceries,Groceries Item 32,3,17522.58,105,USD,-2628.39,CASH,Delivered,1,Unknown,9691 Uhuru Highway Floor C-678 Mombasa 80118 K.E.
ORD-102529,CUST-1298,James Kimani,,+254731295060,nakuru,50,26/05/2024,29/05/2024,Home/Kitchen,Home Item 45,3,7420.62,20,EUR,17809.49,Debit Card,pending,5,,"5039 Tom Mboya Street, Floor D-197, Nakuru, Mombasa, 20100, KE"
ORD-100586,CUST-2690,Uma Ali,uma.ali510@example.com,+254751818089, Eldoret,49,09-23-2023,10-06-2023,groceries,Groceries Item 99,4,10363.91,25,KES,31091.73,Cash,PENDING,,,Apartment C-52; 3851-Kimathi Street; Eldoret; Nairobi; postal code 30100; kenya
ORD-101821,CUST-2023,Uma Hussein,uma.hussein197@example.com,+254750993781,Msa,75,12-Jan-2023,28-Jan-2023,Groceries,Groceries Item 53,5,16796.71,10,EUR,75585.19,Credit card,Shipped,5,Organic,"7348 mbagathi way, block b-557, mombasa, uasin gishu, 80100, kenya"
ORD-104116,CUST-1238,Omar Ali,omar.ali821@example.com,+254737368414,Kisumu,21,2024-07-26,2024-08-06,Sport,Sports Item 94,4,5940.24,10,KES,21384.86,Credit card,returned,3,Organic,"123 Mbagathi Way, Kisumu, Kenya, 40100"
ORD-100359,CUST-3384,Priya Garcia,priya.garcia654@example.com,0749386369,KSM,38,01-24-2023,01-24-2023,groceries,Groceries Item 20,5,6283.96,10,USD,28277.82,CARD,Delivered,3,Referral,4716 Haile Selassie Ave Suite B-605 Kisumu 40123 kenya
ORD-104227,CUST-3267,Ruth Okafor,ruth.okafor931@example.com,+254737632651, Eldoret,70,03-25-2024,04-01-2024,Groceries,Groceries Item 45,5,15490.19,15,USD,65833.31,Credit card,Pending,2,Google Ads,Moi Avenue 7594 | Block A-961 | Eldoret | ZIP: | kenya
ORD-101694,CUST-1678,Uma Brown,uma.brown423@example.com,+254786269635, Thika,20,26/10/2023,04/11/2023,Book,Books Item 85,2,13715.8,20,EUR,21945.28,Cash,delivered,N/A,Email,"8521 Koinange Street, Thika, KE, 01002"
ORD-100605,CUST-1655,Wanjiku Garcia,wanjiku.garcia658@example.com,+254790203348,kampala,32,25-Jan-2024,07-Feb-2024,ELEC,Electronics Item 70,8,14254.5,10,USD,102632.4,M-PESA,cancelled,5,Unknown,"7332 langata road, kampala, ke, 256"
ORD-102669,CUST-1059,Omar Kimani,omar.kimani710@example.com,+254793308705,eldoret,66,2023-04-24,2023-05-07,Book,Books Item 90,5,5661.61,15,USD,24061.84,mobile money,Complete,2,Facebook,Suite D-55; 2254-River Road; Eldoret; Kiambu; postal code 30120; KE
ORD-100978,CUST-1551,Hassan Brown,hassan.brown540@example.com,+254774441545,Mombasa,,2025-02-06,2025-02-15,Home & Kitchen,Home Item 57,7,12763.04,30,KES,62538.9,Cash,Returned,3,Facebook,"8256 Tom Mboya Street, Mombasa, KE, 80101"
ORD-102794,CUST-3357, Chen Okafor ,chen.okafor810@example.com,+254780637794,Dar-es-Salaam,25,20/02/2023,28/02/2023,Electrnics,Electronics Item 50,4,12881.42,0,USD,51525.68,Debit Card,Complete,,Organic,"7932, Moi Avenue, Dar es Salaam County, P.O Box 11101, Kenya"
ORD-103162,CUST-2478,Moses Njoroge,moses.njoroge908@example.com,+254739060791,Nairobii,28,11-Jan-2024,25-Jan-2024,ELEC,Electronics Item 17,6,12442.79,0,EUR,74656.74,CASH,returned,,Referral,"7702 Enterprise Road, Unit C-450, Nairobi, Nairobi, 00606, kenya"
ORD-102433,CUST-1723,Ruth Smith,ruth.smith636@example.com,+254778748319,eldoret,62,03-15-2024,03-23-2024,ELEC,Electronics Item 90,2,14736.73,30,KES,20631.42,Debit Card,delivered,N/A,Google Ads,"8654, Langata Road, Eldoret County, P.O Box 30120, kenya"
ORD-104405,CUST-2508,Brian Ali,brian.ali841@example.com,+254727109663,Kisumu ,49,,25-May-2023,Beauti,Beauty Item 50,7,11598.37,5,EUR,77129.16,M-PESA,delivered,5,Referral,"6243 Koinange Street, Floor D-328, Kisumu, Machakos, 40123, KE"
ORD-102705,CUST-1404,PRIYA NJOROGE,priya.njoroge863@example.com,+254789086697,Machakos,34,31/12/2023,06/01/2024,sports,Sports Item 70,4,3972.73,0,USD,15890.92,CASH,In Transit,5,Facebook,Mbagathi Way 5879 | Floor C-409 | Machakos | ZIP:90119 | Kenya
ORD-101809,CUST-1802,Diana Ali,diana.ali672@example.com,+254711076225,mombasa,42,16-Dec-2023,27-Dec-2023,sports,Sports Item 113,0,375.73,0,KES,0.0,BANK TRANSFER,Returned,N/A,Organic,House C-91; 4982-Tom Mboya Street; Mombasa; Nairobi; postal code 80118; KE
ORD-100502,CUST-3042,James Njoroge,james.njoroge887@example.com,, Mombasa,,07-17-2024,07-29-2024,Sports,Sports Item 105,1,5865.97,15,EUR,4986.07,mobile money,Return,1,Email,"4418 Tom Mboya Street, Apartment A-642, Mombasa, Kisumu, 80118, KE"
ORD-104511,CUST-2605,Brian Smith,brian.smith785@example.com,+254753553692,machakos,69,15-Sep-2023,16-Sep-2023,Home & Kitchen,Home Item 33,6,15324.33,10,USD,82751.38,Bank Transfer,pending,1,Google Ads,"1698 River Road, Block C-681, Machakos, Nakuru, 90100, K.E."
ORD-104103,CUST-3196,Chen Otieno,chen.otieno960@example.com,+254786211598,KLA,18,15/05/2024,21/05/2024,Home/Kitchen,Home Item 41,3,9162.91,30,USD,19242.11,Cash,Cancelled,1,Instagram,"453 Kimathi Street, Floor A-315, Kampala, Nakuru, 10200, KE"
ORD-103116,CUST-2792,Uma Njoroge,uma.njoroge529@example.com,+254785719531,eldoret,30,08/11/2023,24/11/2023,home and kitchen,Home Item 43,5,5090.63,5,USD,24180.49,cash,CANCELLED,N/A,Referral,"2651 River Road, Apartment D-23, Eldoret, Machakos, 30100, Kenya"
ORD-101378,CUST-3242,yara ndlovu,yara.ndlovu879@example.com,+254762768618,nakuru,75,11-Nov-2024,21-Nov-2024,Home/Kitchen,Home Item 29,5,10631.98,30,USD,37211.93,Cash,DELIVERED,N/A,Organic,"8888, Uhuru Highway, Nakuru County, P.O Box 20117, KE"
ORD-100764,CUST-2484,Kofi Njoroge,kofi.njoroge934@example.com,+254759850841,Mombasa,68,21/10/2023,01/11/2023,beauty,Beauty Item 92,2,4810.41,30,USD,6734.57,Bank,Returned,2,Facebook,Enterprise Road 6346 | Apt A-121 | Mombasa | ZIP:80101 | kenya
ORD-102191,CUST-2862,Ruth Okafor,ruth.okafor999@example.com,+254720932642,Nakuru,32,01/12/2023,03/12/2023,Books,Books Item 82,7,6471.25,10,USD,40768.88,Card,PENDING,1,Instagram,"264 Ngong Road, Apt D-454, Nakuru, Machakos, , kenya"
ORD-100961,CUST-3301,Samuel Mwangi,samuel.mwangi910@example.com,0724348511,nairobi,71,10/05/2023,15/05/2023,groceries,Groceries Item 52,5,17195.55,5,EUR,81678.86,Mpesa,DELIVERED,2,Organic,"5319, Haile Selassie Ave, Nairobi County, P.O Box , KE"
ORD-103263,CUST-2865,Kofi Lopez,kofi.lopez926@example.com,+254754773504,KLA,71,19-Aug-2023,29-Aug-2023,Fashn,Fashion Item 89,5,7631.41,15,EUR,32433.49,mobile money,Cancelled,3,Instagram,Apt D-117; 8754-Mbagathi Way; Kampala; Uasin Gishu; postal code 10200; Kenya
ORD-100198,CUST-2181,Kofi Okafor,,+254788522325,Dar es Salaam,66,05/06/2023,17/06/2023,Fashion,Fashion Item 79,2,5732.06,10,KES,10317.71,Bank,cancelled,3,Unknown,House D-420; 3652-Tom Mboya Street; Dar es Salaam; Nakuru; postal code ; kenya
ORD-104310,CUST-1571,samuel smith,samuel.smith475@example.com,+254766606282,Msa,37,11-May-2024,22-May-2024,Beauty,Beauty Item 32,7,11317.51,20,EUR,63378.06,M-PESA,shipped,1,,446 Moi Avenue Unit A-649 Mombasa 80118 Kenya
ORD-104468,CUST-1679,Victor Lopez,victor.lopez431@example.com,0763684478,Nairobi,63,04-21-2023,04-22-2023,ELEC,Electronics Item 5,4,16096.94,25,USD,48290.82,M-Pesa,Pending,3,Organic,9262 Kenyatta Road Block B-256 Nairobi 00100 KE
ORD-100178,CUST-1199,Lina Mensah,lina.mensah271@example.com,+254775705089,dar es salaam,19,14-Jan-2024,17-Jan-2024,Beauti,Beauty Item 59,3,17432.56,0,EUR,52297.68,CARD,returned,3,Unknown,House C-505; 9811-Koinange Street; Dar es Salaam; Nairobi; postal code 14110; kenya
ORD-102295,CUST-2424,Zane Garcia,zane.garcia406@example.com,+254711263526,Eldoret,21,2023-09-26,2023-10-08,groceries,Groceries Item 58,7,11079.17,30,USD,54287.93,Card,Return,2,Email,"4392 Uhuru Highway, Eldoret, Kenya, 30100"
ORD-100852,CUST-1272,Brian Kimani,brian.kimani254@example.com,+254735583776,kisumu,30,20/03/2023,18/03/2023,beauty,Beauty Item 78,4,11461.57,5,KES,43553.97,CASH,DELIVERED,2,Referral,"5038 Tom Mboya Street, Floor B-807, Kisumu, Nairobi, 40123, kenya"
ORD-104901,CUST-2927,Omar Okafor,omar.okafor681@example.com,+254714166227,Kisumu ,53,27-Jul-2024,09-Aug-2024,Grocery,Groceries Item 99,4,11417.76,25,USD,34253.28,Cash,cancelled,5,Unknown,"5891, Langata Road, Kisumu County, P.O Box 40100, kenya"
ORD-102834,CUST-3169,nia brown,nia.brown563example.com,+254795610395,Machakos ,44,03-29-2023,04-10-2023,Beauti,Beauty Item 68,3,5346.65,5,EUR,15237.95,M-Pesa,delivered,1,Google Ads,Machakos - 2230 River Road - House A-678 - 90119 - KE
ORD-103046,CUST-2904,Priya Garcia,,+254764828880,dar es salaam,49,not_a_date,12-Feb-2024,Sport,Sports Item 109,1,495.44,30,USD,346.81,Bank Transfer,cancelled,10,Unknown,9111 Ngong Road Unit C-946 Dar es Salaam 14110 KE
ORD-101596,CUST-3420,Tariq Mwangi,tariq.mwangi533@example.com,0747546719,mombasa,40,29-May-2024,12-Jun-2024,ELEC,Electronics Item 14,3,13320.69,10,EUR,35965.86,cash,Shipped,,Facebook,Floor B-554; 4516-Enterprise Road; Mombasa; Kisumu; postal code 80101; Kenya
ORD-101941,CUST-2302,Moses Mwangi,moses.mwangi44@example.com,+254789979955,Nakuru,25,25/11/2024,25/11/2024,fashion,Fashion Item 71,3,15913.52,15,EUR,40579.48,M-Pesa,returned,N/A,Organic,9495 Koinange Street Floor A-159 Nakuru 20100 KE
ORD-101126,CUST-2528,James Patel,james.patel174@example.com,+254745411876,Eldoret,73,27-Jan-2023,12-Feb-2023,Home/Kitchen,Home Item 1,5,3122.14,15,KES,13269.09,M-PESA,DELIVERED,,Facebook,Eldoret - 2885 Koinange Street - Suite C-898 - 30100 - kenya
ORD-101088,CUST-2758,Fatima Brown,fatima.brown753@example.com,+254782122671,kampala,49,2023-09-01,2023-09-13,sports,Sports Item 28,0,1476.79,20,KES,0.0,Mpesa,PENDING,2,Referral,Haile Selassie Ave 7713 | Apt A-550 | Kampala | ZIP: | K.E.
ORD-101020,CUST-1799,Zane Njoroge,zane.njoroge896@example.com,+254755294184,Machakos,42,12/09/2023,28/09/2023,books,Books Item 12,4,17773.62,30,USD,49766.14,CASH,Canceled,,Organic,"7448 Moi Avenue, Flr D-435, Machakos, Nairobi, 90119, K.E."
ORD-102690,CUST-1926,Zane Patel,zane.patel634@example.com,+254770877328, Nairobi ,51,06-04-2024,06-02-2024,Book,Books Item 25,7,10557.52,10,EUR,66512.38,Cash,shipped,,Unknown,"3117, Ngong Road, Nairobi County, P.O Box 00505, kenya"
ORD-102348,CUST-1056,Ruth Ndlovu,ruth.ndlovu707@example.com,+254797424955,Kisumu ,70,05-15-2023,05-15-2023,Grocery,Groceries Item 59,3,3773.63,0,USD,11320.89,BANK TRANSFER,shipped,,Google Ads,Kisumu - 1490 Kimathi Street - Suite C-754 - 40100 - kenya
ORD-100063,CUST-1859,Victor Lopez,victor.lopez85@example.com,+254714388260,KLA,23,27/03/2024,13/04/2024,books,Books Item 71,2,10415.67,30,EUR,14581.94,Mobile Money,pending,3,Referral,KOINANGE STREET 5942 | BLOCK D-14 | KAMPALA | ZIP: | KENYA
ORD-100489,CUST-2123, grace hussein ,,+254740966885,Mombasa,32,07/02/2024,11/02/2024,beauty,Beauty Item 80,3,1772.13,20,KES,4253.11,Bank,Pending,5,Organic,"1404 Kimathi Street, Floor A-544, Mombasa, Nairobi, 80101, K.E."
ORD-101836,CUST-1215,GRACE MWANGI,grace.mwangi913@example.com,+254725214680,kisumu,25,21/11/2024,,Grocery,Groceries Item 90,2,2205.55,0,USD,4411.1,BANK TRANSFER,Canceled,,Instagram,APT A-657; 9217-ARGWINGS KODHEK RD; KISUMU; MACHAKOS; POSTAL CODE 40100; KENYA
ORD-100628,CUST-2163,Wanjiku Patel,wanjiku.patel894@example.com,+254721408980,Mombasa,54,2024-03-18,2024-03-28,Groceries,Groceries Item 103,5,14381.09,15,USD,61119.63,Card,pending,,Referral,8092 UHURU HIGHWAY APT B-573 MOMBASA 80101 K.E.
ORD-101743,CUST-2451,Diana Okafor,diana.okafor122@example.com,+254765721756, Mombasa,26,20/02/2024,21/02/2024,groceries,Groceries Item 40,2,5347.57,5,USD,10160.38,Bank,PENDING,4,Organic,"4427, Langata Road, Mombasa County, P.O Box 80101, K.E."
ORD-102073,CUST-2453,Wanjiku Okafor,wanjiku.okafor565@example.com,+254787957527,machakos,69,02-22-2023,02-23-2023,Book,Books Item 8,6,7428.86,30,EUR,31201.21,Mobile Money,CANCELLED,N/A,Email,Tom Mboya Street 3306 | Block D-900 | Machakos | ZIP:90100 | Kenya
ORD-102195,CUST-1995,Lina Khan,lina.khan284@example.com,+254742656222,Dar,24,2023-07-10,2023-07-17,electronics,Electronics Item 39,7,1463.55,25,EUR,7683.64,mobile money,returned,1,Referral,Apartment A-736; 7261-Langata Road; Dar es Salaam; Nakuru; postal code 14110; KE
ORD-104415,CUST-3136,Uma Khan,uma.khan505@example.com,+254722131044,thika,62,2023-09-19,2023-09-21,Sport,Sports Item 105,3,2114.12,25,USD,4756.77,Credit card,cancelled,N/A,Google Ads,Thika - 8036 Ngong Road - Apartment D-626 - 01000 - Kenya
